,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,average_rating,number_of_votes
284,tt0817545,The Power of Few,The Power of Few,2013,96.0,"Action,Crime,Drama",5.2,3322
285,tt0818098,Dreamkiller,Dreamkiller,2010,110.0,Thriller,4.9,105
286,tt0818172,Soupernatural,Soupernatural,2010,91.0,Drama,6.7,27
287,tt0821486,Manhattan Minutiae,Manhattan Minutiae,2016,99.0,"Comedy,Music,Romance",5.6,19
288,tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",5.7,108320
289,tt0825282,The Long Falling,Où va la nuit,2011,105.0,Drama,6.5,121
290,tt0825283,Maximum Ride,Maximum Ride,2016,88.0,"Action,Adventure,Comedy",3.7,3913
291,tt0825334,Caravaggio and My Mother the Pope,Caravaggio and My Mother the Pope,2018,90.0,"Comedy,Drama",8.9,51
292,tt0826532,Return to Yucca Flats: Desert Man-Beast,Return to Yucca Flats: Desert Man-Beast,2010,79.0,"Comedy,Horror",5.8,21
293,tt0826823,Magic,Magic,2010,91.0,"Adventure,Family",3.2,94
294,tt0828135,Wild in the Streets,Wild in the Streets,2012,82.0,Documentary,8.3,37
295,tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",6.3,164829
296,tt0829176,Gallowwalkers,Gallowwalkers,2012,90.0,"Action,Horror,Thriller",3.6,6793
297,tt0831280,Waking Madison,Waking Madison,2010,89.0,Drama,6.0,1317
298,tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",6.4,350687
299,tt0831881,Land,Land,2010,76.0,Documentary,7.4,33
300,tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,5.0,8147
301,tt0835775,Electric Slide,Electric Slide,2014,95.0,"Action,Biography,Crime",4.6,701
302,tt0835802,Krystal,Krystal,2017,90.0,"Comedy,Drama",5.3,846
303,tt0837156,Pee-wee's Big Holiday,Pee-wee's Big Holiday,2016,90.0,"Adventure,Comedy,Family",6.2,6362
304,tt0837559,Approaching Midnight,Approaching Midnight,2013,86.0,"Crime,Drama,Romance",5.0,239
305,tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",7.1,204571
306,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",6.0,34472
307,tt0838194,Retreat!,Retreat!,2016,91.0,"Comedy,Drama,War",7.9,12
308,tt0839742,Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,2014,96.0,Drama,7.3,1830
309,tt0840358,Everyday Sunshine: The Story of Fishbone,Everyday Sunshine: The Story of Fishbone,2010,107.0,"Documentary,Music",7.6,321
310,tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",7.6,322524
311,tt0840789,Río de oro,Río de oro,2010,91.0,Western,6.1,70
312,tt0841185,Whatever Happened to Pete Blaggit?,Whatever Happened to Pete Blaggit?,2012,94.0,"Comedy,Sci-Fi",6.6,50
313,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",7.0,120656
314,tt0843839,The Fallen Word,The Fallen Word,2013,60.0,"Drama,Fantasy,Mystery",7.4,35
315,tt0844699,Ivan Mosjoukine ou L'enfant du carnaval,Ivan Mosjoukine ou L'enfant du carnaval,2016,67.0,Documentary,9.0,5
316,tt0844866,Killer by Nature,Killer by Nature,2010,94.0,"Adventure,Crime,Drama",3.9,257
317,tt0844915,Pox,Pox,2011,100.0,"Comedy,Sci-Fi",7.5,56
318,tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",4.8,11281
319,tt0846004,Gangster Exchange,Gangster Exchange,2010,95.0,Action,4.6,436
320,tt0847180,Loot,Loot,2011,110.0,"Action,Comedy,Crime",3.6,278
321,tt0847215,Neowolf,Neowolf,2010,88.0,"Horror,Thriller",2.3,418
322,tt0847505,Night Traveler,Night Traveler,2013,91.0,Adventure,8.2,11
323,tt0847735,Fun in the Army,Fauj Mein Mauj,2010,91.0,Comedy,4.5,15
324,tt0847825,The Speed of Thought,The Speed of Thought,2011,93.0,"Sci-Fi,Thriller",4.8,1503
325,tt0848228,The Avengers,The Avengers,2012,143.0,"Action,Adventure,Sci-Fi",8.1,1183655
326,tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",6.7,95318
327,tt0848554,The Sighting,Travis,2016,98.0,"Horror,Sci-Fi,Thriller",3.8,747
328,tt0849437,Duel of Legends,Duel of Legends,2018,91.0,"Action,Drama,Sport",6.0,35
329,tt0850247,Amsteroid,Amsteroid,2018,98.0,Sci-Fi,5.6,13
330,tt0850677,Jack & Diane,Jack & Diane,2012,110.0,"Drama,Horror,Romance",4.5,2538
331,tt0850678,Jackson Arms,Jackson Arms,2015,90.0,Romance,6.1,15
332,tt0850709,Risen,Risen,2010,121.0,"Biography,Drama",5.3,182
333,tt0851471,Sir Billi,Sir Billi,2012,76.0,"Adventure,Animation,Comedy",4.2,445
334,tt0852986,Naked Run,Naked Run,2011,84.0,Comedy,5.2,72
335,tt0853002,A Summer Song,A Summer Song,2010,91.0,Drama,6.3,7
336,tt0853155,This Is What Love in Action Looks Like,This Is What Love in Action Looks Like,2011,74.0,Documentary,6.8,198
337,tt0856796,Kolorádó Kid,Kolorádó Kid,2010,111.0,"Drama,Romance",6.0,135
338,tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",6.1,18095
339,tt0858411,2001 Maniacs: Field of Screams,2001 Maniacs: Field of Screams,2010,84.0,"Comedy,Horror",3.3,2141
340,tt0858419,Bolden,Bolden,2019,108.0,Drama,5.4,202
341,tt0858422,Immortal Island,Immortal Island,2011,84.0,"Adventure,Horror,Thriller",5.6,87
342,tt0858500,Wide Blue Yonder,Wide Blue Yonder,2010,82.0,"Comedy,Drama",5.7,69
343,tt0859635,Super Troopers 2,Super Troopers 2,2018,99.0,"Comedy,Crime,Mystery",6.1,20104
344,tt0860907,Evangelion: 3.0 You Can (Not) Redo,Evangerion shin gekijôban: Kyu,2012,96.0,"Action,Animation,Drama",7.0,8215
345,tt0861747,Zenitram,Zenitram,2010,103.0,"Action,Adventure,Comedy",4.7,91
346,tt0862748,Lupin the 3rd,Rupan sansei,2014,133.0,"Action,Adventure,Comedy",5.6,1288
347,tt0862930,Dukun,Dukun,2018,108.0,"Horror,Thriller",6.9,307
348,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277
349,tt0865557,Letting Go,Letting Go,2012,83.0,"Drama,Romance",6.5,75
350,tt0865561,6 Month Rule,6 Month Rule,2011,100.0,Comedy,4.9,595
351,tt0865911,Catharsis,Katharsis,2011,89.0,Mystery,6.6,11
352,tt0870208,Touch Wood,Touch Wood,2010,91.0,Comedy,8.7,15
353,tt0871891,The Nightclub Days,The Nightclub Days,2012,91.0,Comedy,5.0,7
354,tt0871893,"Surprise, Surprise","Surprise, Surprise",2010,83.0,Drama,4.9,162
355,tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",4.8,18381
356,tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",6.2,59266
357,tt0874268,The Dot Man,The Dot Man,2017,91.0,"Drama,Thriller",7.5,42
358,tt0874421,Beijing Taxi,Beijing Taxi,2010,78.0,Documentary,6.8,55
359,tt0874426,The Secret Philosophy,The Secret Philosophy,2010,90.0,Thriller,7.6,15
360,tt0875612,Rain Falls from Earth: Surviving Cambodia's Darkest Hour,Rain Falls from Earth: Surviving Cambodia's Darkest Hour,2011,91.0,Documentary,7.1,7
361,tt0875613,Rift,Rift,2011,100.0,"Horror,Thriller",2.7,404
362,tt0875702,Bury the Hatchet,Bury the Hatchet,2010,120.0,Documentary,8.6,14
363,tt0878654,Bulletface,Bulletface,2010,82.0,Thriller,5.8,875
364,tt0878672,First Circle,First Circle,2010,72.0,Documentary,7.0,33
365,tt0878814,Jewtopia,Jewtopia,2012,90.0,"Comedy,Romance",4.5,1342
366,tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",6.6,10652
367,tt0879405,Harm's Way,Harm's Way,2010,82.0,Thriller,5.3,250
368,tt0879859,Torn,Torn,2010,91.0,Thriller,6.8,21
369,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",5.8,77709
370,tt0880569,Mama I Want to Sing,Mama I Want to Sing,2011,100.0,Musical,5.0,282
371,tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318
372,tt0882741,AIR: The Musical,AIR: The Musical,2010,100.0,"Comedy,Musical,Romance",7.2,59
373,tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142
374,tt0884214,Wreckage,Wreckage,2010,87.0,"Horror,Thriller",4.3,1045
375,tt0884325,Drain Baby,Drain Baby,2011,91.0,Horror,7.0,46
376,tt0884726,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,2013,88.0,"Adventure,Animation,Family",5.5,5351
377,tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,6.7,66893
378,tt0887143,Hyenas,Hyenas,2011,92.0,Horror,2.8,952
379,tt0887161,Repo,Repo,2010,97.0,"Comedy,Drama",4.5,215
380,tt0887266,Rollerboy,Rollerboy,2013,81.0,Documentary,8.3,13
381,tt0887751,Honor,Kavod,2010,118.0,"Crime,Drama,Thriller",5.6,29
382,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,90661
383,tt0892062,Hamlet A.D.D.,Hamlet A.D.D.,2014,95.0,"Animation,Comedy,Fantasy",7.1,78
384,tt0892077,Gun of the Black Sun,Gun of the Black Sun,2011,90.0,Fantasy,6.1,68
385,tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137
386,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,611299
387,tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",6.3,167532
388,tt0893310,Blur,Blur,2011,90.0,"Drama,Mystery,Thriller",7.0,33
389,tt0893412,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",5.6,13644
390,tt0896872,The Whistleblower,The Whistleblower,2010,112.0,"Action,Biography,Crime",7.2,29826
391,tt0899145,Don't Fade Away,Don't Fade Away,2010,89.0,Drama,5.4,302
392,tt0899154,The Key Man,The Key Man,2011,80.0,"Crime,Drama,Thriller",5.6,263
393,tt0900387,Suite Française,Suite Française,2014,107.0,"Drama,Romance,War",7.0,19978
394,tt0901504,Psych:9,Psych:9,2010,98.0,"Horror,Mystery,Thriller",4.5,2072
395,tt0902247,Acts of Violence,Acts of Violence,2010,91.0,"Crime,Drama,Thriller",7.0,99
396,tt0903036,Westbrick Murders,Westbrick Murders,2010,90.0,"Action,Crime,Thriller",2.7,351
397,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",7.9,719629
398,tt0903657,Love & Mercy,Love & Mercy,2014,121.0,"Biography,Drama,Music",7.4,32238
399,tt0905372,The Thing,The Thing,2011,103.0,"Horror,Mystery,Sci-Fi",6.2,111900
400,tt0906013,The Grind,The Grind,2012,85.0,"Crime,Thriller",2.8,281
401,tt0906327,The Unlikely's,The Unlikely's,2016,91.0,Comedy,7.1,15
402,tt0906778,Black Butterflies,Black Butterflies,2011,100.0,"Biography,Drama",6.2,1941
403,tt0907305,Prey,Proie,2010,90.0,"Adventure,Drama,Horror",5.3,840
404,tt0907731,Eager to Die,Eager to Die,2010,109.0,"Drama,Thriller",5.0,13
405,tt0907852,Exposed,Exposed,2012,82.0,"Drama,Mystery,Thriller",6.6,44
406,tt0910885,A Merry Friggin' Christmas,A Merry Friggin' Christmas,2014,88.0,Comedy,5.1,5415
407,tt0910926,Movin' In,Movin' In,2010,95.0,"Comedy,Romance",7.0,41
408,tt0914823,House Under Siege,House Under Siege,2010,78.0,"Action,Thriller",4.0,82
409,tt0914852,Monkeyman935,Monkeyman935,2010,91.0,Horror,6.8,11
410,tt0914863,Unthinkable,Unthinkable,2010,97.0,"Crime,Drama,Thriller",7.1,80152
411,tt0915463,Jackboots on Whitehall,Jackboots on Whitehall,2010,91.0,"Animation,Comedy,Sci-Fi",5.3,1178
412,tt0918520,Gangster Kittens,Gangster Kittens,2016,91.0,"Drama,Thriller",7.5,11
413,tt0918553,Periphery,Periphery,2011,91.0,Drama,7.5,24
414,tt0918575,Victim,Victim,2010,90.0,"Horror,Thriller",6.0,4113
415,tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154
416,tt0920459,The Happy Housewife,De gelukkige huisvrouw,2010,100.0,"Comedy,Drama,Romance",6.7,2642
417,tt0923653,The Dead Undead,The Dead Undead,2010,89.0,"Action,Horror,Sci-Fi",3.0,791
418,tt0923954,Truth About Kerry,Truth About Kerry,2010,84.0,"Drama,Mystery,Thriller",5.5,217
419,tt0924266,Pizza with Bullets,Pizza with Bullets,2010,99.0,Comedy,8.3,36
420,tt0926084,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,2010,146.0,"Adventure,Fantasy,Mystery",7.7,425530
421,tt0926132,Road to Red,Road to Red,2016,120.0,"Action,Adventure,Horror",6.7,369
422,tt0926170,White Men Can't Dance,White Men Can't Dance,2012,105.0,"Drama,Family",4.3,46
423,tt0929618,The Penthouse,The Penthouse,2010,89.0,Comedy,3.7,1345
424,tt0929742,Deep Gold 3D,Deep Gold,2011,86.0,Action,3.3,315
425,tt0932667,The Man in the Silo,The Man in the Silo,2016,55.0,Drama,5.6,116
426,tt0933876,June 9,June 9,2018,95.0,"Horror,Mystery,Thriller",4.6,317
427,tt0934446,"Glenn, the Flying Robot","Glenn, the Flying Robot",2010,85.0,"Drama,Sci-Fi",3.8,299
428,tt0934981,The Waiter,The Waiter,2010,92.0,"Action,Crime,Drama",6.4,221
429,tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,7.0,45357
430,tt0937225,Joe Dick,Joe Dick,2017,96.0,Comedy,5.5,27
431,tt0937353,The Devil's Flower,Tsvetok dyavola,2010,90.0,"Mystery,Romance",1.7,201
432,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734
433,tt0938305,Freaky Deaky,Freaky Deaky,2012,90.0,"Comedy,Crime,Thriller",6.1,6088
434,tt0938330,Silent Hill: Revelation,Silent Hill: Revelation,2012,95.0,Horror,5.0,56832
435,tt0940656,Arthur 3: The War of the Two Worlds,Arthur 3: la guerre des deux mondes,2010,101.0,"Adventure,Animation,Family",5.5,7162
436,tt0942906,White Knuckles,White Knuckles,2010,88.0,"Drama,Thriller",6.3,77
437,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204
438,tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036
439,tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",8.0,648854
440,tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",6.8,122132
441,tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",7.0,525632
442,tt0949872,Coffee Sex You,Coffee Sex You,2014,88.0,Drama,6.5,11
443,tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727
444,tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480
445,tt0959306,Reach Me,Reach Me,2014,95.0,"Comedy,Crime,Drama",4.9,2304
446,tt0959329,Nine Dead,Nine Dead,2010,98.0,"Crime,Drama,Horror",5.5,11358
447,tt0960067,Heart of Now,Heart of Now,2010,90.0,Drama,6.9,83
448,tt0960727,Let Me Survive,Let Me Survive,2013,91.0,Drama,4.2,22
449,tt0960730,Beautiful Darling,Beautiful Darling,2010,85.0,Documentary,7.3,499
450,tt0960827,Private Security Officer: Los Angeles,Private Security Officer: Los Angeles,2010,84.0,"Action,Comedy,Crime",7.0,15
451,tt0960864,"Truth in Numbers? Everything, According to Wikipedia","Truth in Numbers? Everything, According to Wikipedia",2010,85.0,Documentary,7.0,109
452,tt0961036,Avenge,Avenge,2014,88.0,Drama,7.4,14
453,tt0961097,A Monster in Paris,Un monstre à Paris,2011,90.0,"Adventure,Animation,Comedy",6.7,18254
454,tt0961725,Devour,Devour,2011,91.0,Horror,4.9,19
455,tt0961755,The Trouble with Cali,The Trouble with Cali,2012,91.0,Comedy,5.0,54
456,tt0962764,The House of Sun,Dom Solntsa,2010,110.0,Drama,6.5,559
457,tt0963177,Made in Romania,Made in Romania,2010,95.0,Comedy,5.3,231
458,tt0963292,Feast of the Assumption: BTK and the Otero Family Murders,Feast of the Assumption: The Otero Family Murders,2010,86.0,"Crime,Documentary",6.0,215
459,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,143862
460,tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539
461,tt0964544,Pushin' Up Daisies,Pushin' Up Daisies,2010,87.0,Comedy,8.1,20
462,tt0965424,Have You Heard from Johannesburg: Hell of a Job,Have You Heard from Johannesburg: Hell of a Job,2010,57.0,Documentary,7.4,9
463,tt0965425,Have You Heard from Johannesburg: Road to Resistance,Have You Heard from Johannesburg: Road to Resistance,2010,65.0,Documentary,7.0,10
464,tt0965429,L'imbroglio nel lenzuolo,L'imbroglio nel lenzuolo,2010,105.0,"Comedy,Romance",5.0,103
465,tt0968264,The Conspirator,The Conspirator,2010,122.0,"Crime,Drama,History",6.9,26416
466,tt0969332,Little Witch on a Broomstick,Saxána a Lexikon kouzel,2011,90.0,"Animation,Comedy,Family",3.5,154
467,tt0969345,Strange Frame: Love & Sax,Strange Frame: Love & Sax,2012,98.0,"Animation,Crime,Music",7.0,1498
468,tt0969653,White Wall,White Wall,2010,91.0,"Action,Mystery,Sci-Fi",3.8,586
469,tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869
470,tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",5.5,99222
471,tt0970926,The Chosen One,The Chosen One,2010,101.0,"Comedy,Drama",4.5,2394
472,tt0970955,The Reason,La razón,2010,70.0,"Drama,Fantasy,History",7.5,12
473,tt0972544,Back Roads,Back Roads,2018,101.0,"Crime,Drama,Thriller",7.0,3024
474,tt0972815,Have You Heard from Johannesburg: Fair Play,Have You Heard from Johannesburg: Fair Play,2010,96.0,Documentary,8.9,9
475,tt0972816,Have You Heard from Johannesburg: The Bottom Line,Have You Heard from Johannesburg: The Bottom Line,2010,86.0,Documentary,8.1,8
476,tt0972848,Lives and Deaths of the Poets,Lives and Deaths of the Poets,2011,93.0,Comedy,7.7,6
477,tt0973809,Headhunter: The Assessment Weekend,Headhunter: The Assessment Weekend,2010,93.0,"Action,Thriller",3.4,164
478,tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135
479,tt0974584,Black Limousine,The Land of the Astronauts,2010,102.0,Drama,4.9,218
480,tt0975645,Hitchcock,Hitchcock,2012,98.0,"Biography,Comedy,Drama",6.8,68315
481,tt0975738,Sinatra Club,Sinatra Club,2010,88.0,"Action,Biography,Crime",4.6,343
482,tt0977639,Boyle Heights,Boyle Heights,2010,101.0,Action,4.6,9
483,tt0977643,Chooriyan,Chooriyan,2015,91.0,"Drama,Musical,Romance",4.4,7
484,tt0977855,Fair Game,Fair Game,2010,108.0,"Biography,Drama,Thriller",6.8,43862
485,tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371
486,tt0978812,Have You Heard from Johannesburg: Free at Last,Have You Heard from Johannesburg: Free at Last,2010,78.0,Documentary,6.4,9
487,tt0979434,Lottery Ticket,Lottery Ticket,2010,99.0,Comedy,5.0,10042
488,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663
489,tt0980999,Four,Four,2012,75.0,"Drama,Romance",5.8,398
490,tt0981013,Heredity,Heredity,2010,91.0,"Horror,Thriller",6.7,23
491,tt0981286,Funkytown,Funkytown,2011,132.0,"Drama,Music",6.3,772
492,tt0983190,The Unwanted,The Unwanted,2013,95.0,"Drama,Thriller",5.0,17
493,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430
494,tt0983250,You're Nobody 'til Somebody Kills You,You're Nobody 'til Somebody Kills You,2012,86.0,"Horror,Thriller",3.2,181
495,tt0984084,El Padrino II: Border Intrusion,El Padrino II: Border Intrusion,2011,90.0,Crime,5.5,40
496,tt0984113,A Dance for Grace,A Dance for Grace,2010,91.0,Drama,7.8,13
497,tt0984210,Multiple Sarcasms,Multiple Sarcasms,2010,97.0,Drama,4.9,581
498,tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320
499,tt0986361,The Magic Crystal,Maaginen kristalli,2011,80.0,"Adventure,Animation,Comedy",4.1,188
500,tt0988655,A Flat,A Flat,2010,103.0,"Drama,Horror,Romance",4.7,185
501,tt0988858,The Gainesville Ripper,The Gainesville Ripper,2010,90.0,Horror,6.0,38
502,tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",6.3,128657
503,tt0990363,Detention,Detention,2010,81.0,"Horror,Thriller",3.0,889
504,tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622
505,tt0991173,The Significant Other,The Significant Other,2012,90.0,"Comedy,Romance",7.6,61
506,tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178
507,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358
508,tt0994917,Adventure Scouts,Adventure Scouts,2010,83.0,"Action,Adventure,Comedy",7.3,1591
509,tt0995845,The Courier,The Courier,2012,95.0,"Action,Crime,Drama",4.5,4292
510,tt0995867,The Unforgiven,The Unforgiven,2011,115.0,Drama,5.1,7
511,tt0995868,Pelé: Birth of a Legend,Pelé: Birth of a Legend,2016,107.0,"Biography,Drama,Sport",7.2,13919
512,tt0996664,The Extendables,The Extendables,2014,84.0,Comedy,4.2,181
513,tt0996958,Legend of the Red Reaper,Legend of the Red Reaper,2013,99.0,"Action,Adventure,Fantasy",2.2,495
514,tt0996976,The Slimbones,The Slimbones,2014,91.0,Animation,6.6,15
515,tt0997035,Bibliothèque Pascal,Bibliothèque Pascal,2010,105.0,Drama,7.2,1644
516,tt0997152,The Experiment,The Experiment,2010,96.0,"Drama,Thriller",6.5,48248
517,tt0997179,Looking for the Lost Tango,Stadilaista tangoa etsimässä,2010,90.0,"Documentary,Music",6.5,18
518,tt0999913,Straw Dogs,Straw Dogs,2011,110.0,"Action,Drama,Thriller",5.8,30924
519,tt10006056,La notte è piccola per noi,La notte è piccola per noi,2016,90.0,Drama,7.4,7
520,tt10008784,Bull,Bull,2019,105.0,Drama,7.2,50
521,tt10009030,Snatchers,Snatchers,2019,96.0,"Comedy,Horror,Sci-Fi",7.9,15
522,tt10009602,Meu Nome é Daniel,Meu Nome é Daniel,2018,82.0,Documentary,8.0,5
523,tt10010134,Versailles Rediscovered - The Sun King's Vanished Palace,Versailles Rediscovered - The Sun King's Vanished Palace,2019,52.0,Documentary,7.0,5
524,tt10011102,The Sholay Girl,The Sholay Girl,2019,106.0,"Action,Biography,Drama",8.0,55
525,tt10011226,17 Blocks,17 Blocks,2019,96.0,Documentary,8.5,6
526,tt10011232,Leftover Women,Leftover Women,2019,85.0,Documentary,7.2,10
527,tt10011252,Watson,Watson,2019,91.0,Documentary,6.0,5
528,tt10011270,Dominican Dream,Dominican Dream,2019,91.0,Documentary,8.1,21
529,tt10011296,Nomad: In the Footsteps of Bruce Chatwin,Nomad: In the Footsteps of Bruce Chatwin,2019,91.0,Documentary,8.0,5
530,tt10011336,Lucky Grandma,Lucky Grandma,2019,91.0,Drama,8.8,12
531,tt10011342,The Rest,The Rest,2019,78.0,Documentary,7.4,21
532,tt10011402,Martha: A Picture Story,Martha: A Picture Story,2019,91.0,unknown,8.0,7
533,tt10011412,You Don't Nomi,You Don't Nomi,2019,92.0,Documentary,7.2,13
534,tt10011448,Linda Ronstadt: The Sound of My Voice,Linda Ronstadt: The Sound of My Voice,2019,91.0,Documentary,9.4,7
