,title,studio,domestic_gross,foreign_gross,year
2156,Attack on Titan: Part 2 (FUN),FUN,306000.0,19400000.0,2015
2157,Theeb (FM),FM,283000.0,19400000.0,2015
2158,White God (Magn.),Magn.,282000.0,19400000.0,2015
2159,A Borrowed Identity (Strand),Strand,282000.0,19400000.0,2015
2160,In the Name of my Daughter (Cohen),Cohen,278000.0,19400000.0,2015
2161,Hitchcock/Truffaut (Cohen),Cohen,260000.0,19400000.0,2015
2162,Love (2015) (Alc),Alc,249000.0,19400000.0,2015
2163,Tevar (Eros),Eros,236000.0,19400000.0,2015
2164,20 Once Again (CJ),CJ,235000.0,19400000.0,2015
2165,Slow West (A24),A24,229000.0,19400000.0,2015
2166,A Royal Night Out (ADC),ADC,228000.0,19400000.0,2015
2167,A Pigeon Sat on a Branch Reflecting on Existence (Magn.),Magn.,223000.0,19400000.0,2015
2168,Pyaar Ka Punchnama 2 (Rel.),Rel.,223000.0,19400000.0,2015
2169,Fall in Love Like a Star (CL),CL,213000.0,19400000.0,2015
2170,Dark Places (A24),A24,209000.0,19400000.0,2015
2171,Heneral Luna (Abr.),Abr.,206000.0,19400000.0,2015
2172,Gemma Bovery (MBox),MBox,192000.0,19400000.0,2015
2173,The Connection (Drft.),Drft.,191000.0,19400000.0,2015
2174,Love and Lost (Shi Gu) (CL),CL,189000.0,19400000.0,2015
2175,Stonewall (2015) (RAtt.),RAtt.,188000.0,19400000.0,2015
2176,Maggie (RAtt.),RAtt.,187000.0,19400000.0,2015
2177,Detective K: Secret of the Lost Island (CJ),CJ,185000.0,19400000.0,2015
2178,The Priests (CJ),CJ,185000.0,19400000.0,2015
2179,The Farewell Party (Gold.),Gold.,173000.0,19400000.0,2015
2180,A Brilliant Young Mind (Gold.),Gold.,172000.0,19400000.0,2015
2181,Time Out of Mind (IFC),IFC,167000.0,19400000.0,2015
2182,Snow Girl and the Dark Crystal (WGUSA),WGUSA,165000.0,19400000.0,2015
2183,C'Est Si Bon (CJ),CJ,164000.0,19400000.0,2015
2184,The Last Women Standing (CL),CL,163000.0,19400000.0,2015
2185,5 to 7 (IFC),IFC,163000.0,19400000.0,2015
2186,After The Ball (Free),Free,162000.0,19400000.0,2015
2187,Human Capital (FM),FM,159000.0,19400000.0,2015
2188,Experimenter (Magn.),Magn.,156000.0,19400000.0,2015
2189,Desert Dancer (Rela.),Rela.,155000.0,19400000.0,2015
2190,Samba (BG),BG,152000.0,19400000.0,2015
2191,The Tribe (Drft.),Drft.,151000.0,19400000.0,2015
2192,Forever Young (2015) (CL),CL,150000.0,19400000.0,2015
2193,The New Girlfriend (Cohen),Cohen,147000.0,19400000.0,2015
2194,Tangerines (Gold.),Gold.,145000.0,19400000.0,2015
2195,Manglehorn (IFC),IFC,143000.0,19400000.0,2015
2196,Ingrid Bergman: In Her Own Words (Rialto),Rialto,138000.0,19400000.0,2015
2197,Twenty (2015) (CJ),CJ,136000.0,19400000.0,2015
2198,La Sapienza (KL),KL,135000.0,19400000.0,2015
2199,Mississippi Grind (A24),A24,131000.0,19400000.0,2015
2200,A Journey Through Time with Anthony (CL),CL,127000.0,19400000.0,2015
2201,Boulevard (SM),SM,126000.0,19400000.0,2015
2202,Z for Zachariah (RAtt.),RAtt.,121000.0,19400000.0,2015
2203,Do I Sound Gay? (IFC),IFC,119000.0,19400000.0,2015
2204,Love Live! The School Idol Movie (AZ),AZ,116000.0,19400000.0,2015
2205,She's Funny That Way (LGP),LGP,112000.0,19400000.0,2015
2206,Memories of the Sword (WGUSA),WGUSA,111000.0,19400000.0,2015
2207,The Look of Silence (Drft.),Drft.,109000.0,19400000.0,2015
2208,The Beauty Inside (WGUSA),WGUSA,108000.0,19400000.0,2015
2209,The Chronicles of Evil (CJ),CJ,105000.0,19400000.0,2015
2210,Every Secret Thing (SM),SM,104000.0,19400000.0,2015
2211,Ghost in the Shell: The New Movie (FUN),FUN,101000.0,19400000.0,2015
2212,Black Souls (Anime Nere) (Alc),Alc,101000.0,19400000.0,2015
2213,A Poem Is a Naked Person (2015 re-issue) (Jan.),Jan.,96600.0,19400000.0,2015
2214,Saving Mr. Wu (UEP),UEP,92700.0,19400000.0,2015
2215,The Tales of Hoffmann (2015 re-issue) (Rialto),Rialto,91900.0,19400000.0,2015
2216,Christmas Eve (Ampl.),Ampl.,91300.0,19400000.0,2015
2217,Queen of Earth (IFC),IFC,91200.0,19400000.0,2015
2218,Hero (2015) (Eros),Eros,88700.0,19400000.0,2015
2219,Sunshine Superman (Magn.),Magn.,88100.0,19400000.0,2015
2220,Heaven Knows What (RTWC),RTWC,80700.0,19400000.0,2015
2221,Nasty Baby (Orch.),Orch.,79800.0,19400000.0,2015
2222,The Wonders (Osci.),Osci.,73400.0,19400000.0,2015
2223,Predestination (VE),VE,68400.0,19400000.0,2015
2224,People Places Things (TFA),TFA,67000.0,19400000.0,2015
2225,Eden (BG),BG,65500.0,19400000.0,2015
2226,The Duke of Burgundy (IFC),IFC,64500.0,19400000.0,2015
2227,The Office (CL),CL,63700.0,19400000.0,2015
2228,Flowers (MBox),MBox,61600.0,19400000.0,2015
2229,Only You (CL),CL,61600.0,19400000.0,2015
2230,Girlhood (2015) (Strand),Strand,60800.0,19400000.0,2015
2231,Jauja (CGld),CGld,60200.0,19400000.0,2015
2232,Gueros (KL),KL,60100.0,19400000.0,2015
2233,I Smile Back (BG),BG,58700.0,19400000.0,2015
2234,The Ark of Mr. Chow (CL),CL,54100.0,19400000.0,2015
2235,Love Thy Nature (ITL),ITL,41100.0,11800.0,2015
2236,The Advocate: A Missing Body (CJ),CJ,50200.0,19400000.0,2015
2237,Heist (2015) (LGP),LGP,50100.0,19400000.0,2015
2238,Difret (TA),TA,49700.0,19400000.0,2015
2239,Appropriate Behavior (Grav.),Grav.,46900.0,19400000.0,2015
2240,Beyond the Reach (RAtt.),RAtt.,45900.0,19400000.0,2015
2241,The Salvation (IFC),IFC,44900.0,19400000.0,2015
2242,Madame Bovary (Alc),Alc,44200.0,19400000.0,2015
2243,Charlie's Country (MR),MR,42900.0,19400000.0,2015
2244,Pearl Button (KL),KL,42200.0,19400000.0,2015
2245,Queen and Country (BBC),BBC,41300.0,19400000.0,2015
2246,The Phone (CJ),CJ,40500.0,19400000.0,2015
2247,What Our Fathers Did: A Nazi Legacy (Osci.),Osci.,40100.0,19400000.0,2015
2248,Lila & Eve (Gold.),Gold.,38300.0,19400000.0,2015
2249,Before We Go (RTWC),RTWC,37200.0,19400000.0,2015
2250,The Mafia Only Kills in Summer (Distrib.),Distrib.,37100.0,19400000.0,2015
2251,Knock Knock (LGP),LGP,36300.0,19400000.0,2015
2252,Kindergarten Teacher (KL),KL,36200.0,19400000.0,2015
2253,Welcome to Leith (FRun),FRun,36000.0,19400000.0,2015
2254,Wild City (WGUSA),WGUSA,34900.0,19400000.0,2015
2255,The Forbidden Room (KL),KL,34400.0,19400000.0,2015
2256,Song One (TFA),TFA,32299.0,19400000.0,2015
2257,Love Forecast (CJ),CJ,32200.0,19400000.0,2015
2258,"Out 1, noli me tangere (CFilms)",CFilms,31500.0,19400000.0,2015
2259,"3 1/2 Minutes, 10 Bullets (Part.)",Part.,30400.0,19400000.0,2015
2260,Paulette (Cohen),Cohen,29500.0,19400000.0,2015
2261,The Cut (Strand),Strand,28100.0,19400000.0,2015
2262,The Keeping Room (Drft.),Drft.,27200.0,19400000.0,2015
2263,Big Game (EC),EC,24600.0,19400000.0,2015
2264,Kill Me Three Times (Magn.),Magn.,24300.0,19400000.0,2015
2265,"Hippocrates, Diary of a French Doctor (Distrib.)",Distrib.,23100.0,19400000.0,2015
2266,Court (Zeit.),Zeit.,22900.0,19400000.0,2015
2267,Salut D'Amour (CJ),CJ,22500.0,19400000.0,2015
2268,Mediterranea (IFC),IFC,22100.0,19400000.0,2015
2269,Noma - My Perfect Storm (Magn.),Magn.,21100.0,19400000.0,2015
2270,The Little Death (Magn.),Magn.,18200.0,19400000.0,2015
2271,Gangnam 1970 (CJ),CJ,18000.0,19400000.0,2015
2272,Strangerland (Alc),Alc,17500.0,19400000.0,2015
2273,Eastern Boys (FRun),FRun,16800.0,19400000.0,2015
2274,Extraction (LGP),LGP,16800.0,19400000.0,2015
2275,Eva (Wein.),Wein.,16700.0,19400000.0,2015
2276,The World of Kanako (Drft.),Drft.,16600.0,19400000.0,2015
2277,Zombeavers (Free),Free,14900.0,19400000.0,2015
2278,The Hallow (IFC),IFC,13900.0,19400000.0,2015
2279,Amour Fou (FM),FM,13700.0,19400000.0,2015
2280,Arabian Nights: Volume 1 - The Restless One (KL),KL,12300.0,19400000.0,2015
2281,Of Horses and Men (MBox),MBox,11900.0,19400000.0,2015
2282,Marie's Story (FM),FM,11700.0,19400000.0,2015
2283,1001 Grams (KL),KL,11000.0,19400000.0,2015
2284,Empire of Lust (CJ),CJ,10700.0,19400000.0,2015
2285,The Forecaster (FOR),FOR,10200.0,19400000.0,2015
2286,Still Life (2015) (Trib.),Trib.,9500.0,19400000.0,2015
2287,Every Thing Will be Fine (IFC),IFC,9200.0,19400000.0,2015
2288,The Lesson (FM),FM,9000.0,19400000.0,2015
2289,An Eye for Beauty (MR),MR,9000.0,19400000.0,2015
2290,Northern Soul (Free),Free,8900.0,19400000.0,2015
2291,The Girl in the Book (Free),Free,8200.0,19400000.0,2015
2292,Steak (R)evolution (KL),KL,8000.0,19400000.0,2015
2293,On the Way to School (Distrib.),Distrib.,7400.0,19400000.0,2015
2294,Hungry Hearts (IFC),IFC,6900.0,19400000.0,2015
2295,Steve McQueen: The Man & Le Mans (FR),FR,6800.0,19400000.0,2015
2296,Arabian Nights: Volume 2 - The Desolate One (KL),KL,6400.0,19400000.0,2015
2297,Alleluia (MBox),MBox,6300.0,19400000.0,2015
2298,Barely Lethal (A24),A24,6100.0,19400000.0,2015
2299,Chic! (Distrib.),Distrib.,5600.0,19400000.0,2015
2300,Far from Men (Trib.),Trib.,5300.0,19400000.0,2015
2301,The Dead Lands (Magn.),Magn.,5200.0,19400000.0,2015
2302,Jenny's Wedding (IFC),IFC,4700.0,19400000.0,2015
2303,Against the Sun (TAFC),TAFC,4600.0,19400000.0,2015
2304,Ashby (TFA),TFA,4600.0,19400000.0,2015
2305,Arabian Nights: Volume 3 - The Enchanted One (KL),KL,4500.0,19400000.0,2015
2306,The Summer of Sangaile (Strand),Strand,4500.0,19400000.0,2015
2307,Club Life (Orch.),Orch.,4400.0,19400000.0,2015
2308,Back to the Jurassic (CJ),CJ,4400.0,19400000.0,2015
2309,In the Basement (Strand),Strand,3600.0,19400000.0,2015
2310,Fidelio: Alice's Odyssey (FRun),FRun,3600.0,19400000.0,2015
2311,That Sugar Film (Gold.),Gold.,3500.0,19400000.0,2015
2312,Xenia (Strand),Strand,3200.0,19400000.0,2015
2313,The Iron Ministry (Icar.),Icar.,3200.0,19400000.0,2015
2314,The Lady in the Car with Glasses and a Gun (Magn.),Magn.,2200.0,19400000.0,2015
2315,Stations of the Cross (FM),FM,1500.0,19400000.0,2015
2316,Skin Trade (Magn.),Magn.,1200.0,19400000.0,2015
2317,Thanks to My Friends (Distrib.),Distrib.,900.0,19400000.0,2015
2318,REC 4: Apocalypse (Magn.),Magn.,800.0,19400000.0,2015
2319,It's All So Quiet (Boven is het stil) (BWP),BWP,700.0,19400000.0,2015
2320,Tough Being Loved By Jerks (KL),KL,700.0,19400000.0,2015
2321,The Chambermaid (FM),FM,300.0,19400000.0,2015
2322,Captain America: Civil War (BV),BV,408100000.0,745200000.0,2016
2323,Rogue One: A Star Wars Story (BV),BV,532200000.0,523900000.0,2016
2324,Finding Dory (BV),BV,486300000.0,542300000.0,2016
2325,Zootopia (BV),BV,341300000.0,682500000.0,2016
2326,The Jungle Book (2016) (BV),BV,364000000.0,602500000.0,2016
2327,The Secret Life of Pets (Uni.),Uni.,368400000.0,507100000.0,2016
2328,Batman v Superman: Dawn of Justice (WB),WB,330400000.0,543300000.0,2016
2329,Fantastic Beasts and Where To Find Them (WB),WB,234000000.0,580000000.0,2016
2330,Deadpool (Fox),Fox,363100000.0,420000000.0,2016
2331,Suicide Squad (WB),WB,325100000.0,421700000.0,2016
2332,Doctor Strange (BV),BV,232600000.0,445100000.0,2016
2333,Moana (BV),BV,248800000.0,394600000.0,2016
2334,Sing (Uni.),Uni.,270400000.0,363800000.0,2016
2335,The Mermaid (Mei ren yu) (Sony),Sony,3200000.0,550600000.0,2016
2336,X-Men: Apocalypse (Fox),Fox,155400000.0,388500000.0,2016
2337,Kung Fu Panda 3 (Fox),Fox,143500000.0,377600000.0,2016
2338,La La Land (LG/S),LG/S,151100000.0,295000000.0,2016
2339,Warcraft (Uni.),Uni.,47400000.0,386300000.0,2016
2340,Jason Bourne (Uni.),Uni.,162400000.0,253100000.0,2016
2341,Ice Age: Collision Course (Fox),Fox,64099999.0,344500000.0,2016
2342,Independence Day: Resurgence (Fox),Fox,103100000.0,286500000.0,2016
2343,Monster Hunt (FR),FR,32800.0,385300000.0,2016
2344,The Legend of Tarzan (WB),WB,126600000.0,230100000.0,2016
2345,The Angry Birds Movie (Sony),Sony,107500000.0,244800000.0,2016
2346,Trolls (Fox),Fox,153700000.0,193200000.0,2016
2347,Star Trek Beyond (Par.),Par.,158800000.0,184600000.0,2016
2348,Now You See Me 2 (LG/S),LG/S,65099999.0,269800000.0,2016
2349,The Conjuring 2 (WB (NL)),WB (NL),102500000.0,217900000.0,2016
2350,Passengers (2016) (Sony),Sony,100000000.0,203100000.0,2016
2351,Dangal (UTV),UTV,12400000.0,290500000.0,2016
2352,Alice Through the Looking Glass (BV),BV,77000000.0,222400000.0,2016
2353,Miss Peregrine's Home for Peculiar Children (Fox),Fox,87200000.0,209200000.0,2016
2354,Teenage Mutant Ninja Turtles: Out of the Shadows (Par.),Par.,82100000.0,163600000.0,2016
2355,Assassin's Creed (Fox),Fox,54600000.0,186300000.0,2016
2356,Sully (WB),WB,125100000.0,115700000.0,2016
2357,Hidden Figures (Fox),Fox,169600000.0,66300000.0,2016
2358,Ghostbusters (2016) (Sony),Sony,128400000.0,100800000.0,2016
2359,Inferno (Sony),Sony,34300000.0,185700000.0,2016
2360,Central Intelligence (WB (NL)),WB (NL),127400000.0,89500000.0,2016
2361,Bridget Jones's Baby (Uni.),Uni.,24300000.0,187700000.0,2016
2362,Me Before You (WB (NL)),WB (NL),56200000.0,152100000.0,2016
2363,London Has Fallen (Focus),Focus,62500000.0,143200000.0,2016
2364,Arrival (Par.),Par.,100500000.0,102800000.0,2016
2365,The Monkey King 2 in 3D (CL),CL,710000.0,193000000.0,2016
2366,Bad Moms (STX),STX,113300000.0,70700000.0,2016
2367,Storks (WB),WB,72700000.0,110700000.0,2016
2368,The BFG (BV),BV,55500000.0,127900000.0,2016
2369,The Divergent Series: Allegiant (LG/S),LG/S,66200000.0,113100000.0,2016
2370,Hacksaw Ridge (LGF),LGF,67200000.0,108100000.0,2016
2371,The Girl on the Train (2016) (Uni.),Uni.,75400000.0,97800000.0,2016
2372,Operation Mekong (WGUSA),WGUSA,800000.0,172300000.0,2016
2373,The Huntsman: Winter's War (Uni.),Uni.,48400000.0,116600000.0,2016
2374,The Magnificent Seven (2016) (Sony),Sony,93400000.0,68900000.0,2016
2375,Jack Reacher: Never Go Back (Par.),Par.,58700000.0,103400000.0,2016
2376,Don't Breathe (SGem),SGem,89200000.0,67900000.0,2016
2377,Ip Man 3 (WGUSA),WGUSA,2700000.0,154200000.0,2016
2378,The Accountant (WB),WB,86300000.0,68900000.0,2016
2379,Gods of Egypt (LG/S),LG/S,31200000.0,119500000.0,2016
2380,Lights Out (WB (NL)),WB (NL),67300000.0,81600000.0,2016
2381,Pete's Dragon (2016) (BV),BV,76200000.0,67500000.0,2016
2382,Sausage Party (Sony),Sony,97700000.0,43000000.0,2016
2383,Lion (Wein.),Wein.,51700000.0,88600000.0,2016
2384,Detective Chinatown (Tang ren jie tan an) (CL),CL,474000.0,125400000.0,2016
2385,Mechanic: Resurrection (LG/S),LG/S,21200000.0,104500000.0,2016
2386,Ride Along 2 (Uni.),Uni.,91200000.0,33400000.0,2016
2387,Deepwater Horizon (LG/S),LG/S,61400000.0,60400000.0,2016
2388,Allied (Par.),Par.,40100000.0,79400000.0,2016
2389,The Shallows (Sony),Sony,55100000.0,64000000.0,2016
2390,The Purge: Election Year (Uni.),Uni.,79200000.0,39400000.0,2016
2391,Why Him? (Fox),Fox,60300000.0,57800000.0,2016
2393,Office Christmas Party (Par.),Par.,54800000.0,59700000.0,2016
2394,How to Be Single (WB (NL)),WB (NL),46800000.0,65500000.0,2016
2395,10 Cloverfield Lane (Par.),Par.,72100000.0,38100000.0,2016
2396,The 5th Wave (Sony),Sony,34900000.0,75000000.0,2016
2397,Neighbors 2: Sorority Rising (Uni.),Uni.,55500000.0,52600000.0,2016
2398,Cold War 2 (WGUSA),WGUSA,561000.0,102600000.0,2016
2399,The Little Prince (EOne),EOne,1300000.0,96200000.0,2016
2400,Dirty Grandpa (LGF),LGF,35600000.0,58500000.0,2016
2401,Ben-Hur (2016) (Par.),Par.,26400000.0,67700000.0,2016
2402,Money Monster (TriS),TriS,41000000.0,52300000.0,2016
2403,My Big Fat Greek Wedding 2 (Uni.),Uni.,59700000.0,29200000.0,2016
2404,Collateral Beauty (WB (NL)),WB (NL),31000000.0,57500000.0,2016
2405,Train to Busan (WGUSA),WGUSA,2100000.0,85400000.0,2016
2406,Sultan (Yash),Yash,6200000.0,81100000.0,2016
2407,War Dogs (WB),WB,43000000.0,43200000.0,2016
2408,Nerve (LGF),LGF,38600000.0,46700000.0,2016
2409,Ouija: Origin of Evil (Uni.),Uni.,35100000.0,46600000.0,2016
2410,Manchester by the Sea (RAtt.),RAtt.,47700000.0,31300000.0,2016
2411,The Boss (Uni.),Uni.,63300000.0,15600000.0,2016
2412,Shin Godzilla (FUN),FUN,1900000.0,76000000.0,2016
2413,Mike and Dave Need Wedding Dates (Fox),Fox,46000000.0,31100000.0,2016
2414,Boo! A Madea Halloween (LGF),LGF,73200000.0,1600000.0,2016
2415,Miracles from Heaven (TriS),TriS,61700000.0,12200000.0,2016
2416,I Am Not Madame Bovary (WGUSA),WGUSA,437000.0,70400000.0,2016
2417,Kubo and the Two Strings (Focus),Focus,48000000.0,21900000.0,2016
2418,13 Hours: The Secret Soldiers of Benghazi (Par.),Par.,52900000.0,16600000.0,2016
2419,Moonlight (2016) (A24),A24,27900000.0,37200000.0,2016
2420,Fences (Par.),Par.,57700000.0,6700000.0,2016
2421,The Boy (2016) (STX),STX,35800000.0,28400000.0,2016
2422,"Hail, Caesar! (Uni.)",Uni.,30500000.0,33100000.0,2016
2423,The Nice Guys (WB),WB,36300000.0,26500000.0,2016
2424,L.O.R.D: Legend of Ravaging Dynasties (AR),AR,350000.0,57700000.0,2016
2425,Nine Lives (2016) (EC),EC,19700000.0,38100000.0,2016
2426,Zoolander 2 (Par.),Par.,28800000.0,27900000.0,2016
2427,Barbershop: The Next Cut (WB (NL)),WB (NL),54000000.0,1000000.0,2016
2428,The Finest Hours (BV),BV,27600000.0,24500000.0,2016
2429,Master (CJ),CJ,597000.0,51000000.0,2016
2430,Patriots Day (LGF),LGF,31900000.0,18700000.0,2016
2431,Florence Foster Jenkins (Par.),Par.,27400000.0,21500000.0,2016
2432,Mother's Day (ORF),ORF,32500000.0,15900000.0,2016
2433,Luck-Key (JBG),JBG,467000.0,47700000.0,2016
2434,Yo-kai Watch: The Movie (Elev.),Elev.,257000.0,47600000.0,2016
2435,A Monster Calls (Focus),Focus,3700000.0,43600000.0,2016
2436,Eddie the Eagle (Fox),Fox,15800000.0,30400000.0,2016
2437,Risen (Sony),Sony,36900000.0,9200000.0,2016
2438,Blair Witch (LGF),LGF,20800000.0,24400000.0,2016
2439,Cafe Society (LGF),LGF,11100000.0,32700000.0,2016
2440,Almost Christmas (Uni.),Uni.,42200000.0,422000.0,2016
2441,The Witch (A24),A24,25100000.0,15300000.0,2016
2442,The Wild Life (2016) (LG/S),LG/S,8000000.0,31500000.0,2016
2443,Criminal (2016) (LG/S),LG/S,14700000.0,24100000.0,2016
2444,Absolutely Fabulous: The Movie (FoxS),FoxS,4800000.0,33100000.0,2016
2445,Hell or High Water (LGF),LGF,27000000.0,10900000.0,2016
2446,The Forest (Focus),Focus,26600000.0,11000000.0,2016
2447,Snowden (ORF),ORF,21600000.0,15700000.0,2016
2448,Billy Lynn's Long Halftime Walk (TriS),TriS,1700000.0,29200000.0,2016
2449,When the Bough Breaks (SGem),SGem,29700000.0,911000.0,2016
2450,Nocturnal Animals (Focus),Focus,10700000.0,19600000.0,2016
2451,Keeping Up with the Joneses (Fox),Fox,14900000.0,15000000.0,2016
2452,Ae Dil Hai Mushkil (FIP),FIP,4300000.0,24100000.0,2016
2453,Fan (Yash),Yash,2300000.0,25900000.0,2016
2454,M.S. Dhoni: The Untold Story (FIP),FIP,1800000.0,26000000.0,2016
